Date,Close,High,Low,Open,Volume
2016-01-04,48.15229797363281,48.15229797363281,46.91334297836617,47.730526416940165,53778000
2016-01-05,48.3719596862793,48.67071488886317,47.92382855837428,48.26651765946781,34079700
2016-01-06,47.49325942993164,47.800803365890154,47.13299616639353,47.73050645986273,39518900
2016-01-07,45.84133529663086,47.00121119458946,45.75346748481895,46.30704408467203,56564900
2016-01-08,45.98192596435547,46.81668017440621,45.82376123252772,46.01707107547347,48754000
2016-01-11,45.955562591552734,46.438842223154175,45.217461632617876,46.140086993300976,36943800
2016-01-12,46.37733459472656,46.65851559624819,45.74467901727386,46.35976036313872,36095500
2016-01-13,45.37562561035156,47.5108460864153,45.07687038545543,47.27359899441468,66883600
2016-01-14,46.66730880737305,46.93970104292513,45.31412301444078,45.69196064950553,52381900
2016-01-15,44.804481506347656,45.66559878269596,44.2333306848791,45.08566252099436,71820700
2016-01-19,44.42665100097656,45.410784709774205,43.987305176270496,45.235045709503254,43564500
2016-01-20,44.628753662109375,45.14718191562024,43.143762496794686,43.917012155849164,63273000
2016-01-21,44.356353759765625,45.3229165787402,44.19818899578692,44.81327381659936,40191200
2016-01-22,45.94679260253906,45.98194107715117,45.04173781696393,45.173542920787824,37555800
2016-01-25,45.50743865966797,46.26311397017211,45.384422372272866,45.639240388187396,34707700
2016-01-26,45.84133529663086,46.078582410853606,45.296547489124265,45.50743493019188,28900800
2016-01-27,45.00657653808594,45.86769374530538,44.83083758005421,45.70074022680142,36775200
2016-01-28,45.744686126708984,45.876487856188945,45.03294472052434,45.56894713545991,62513800
2016-01-29,48.40711975097656,48.40711975097656,47.44934578530657,48.09079024276374,83611700
2016-02-01,48.073211669921875,48.40711538200373,47.888687257432736,48.222590969514584,44208500
2016-02-02,46.57065200805664,47.67780188282755,46.2631113072709,47.5987195094909,56313800
2016-02-03,45.83254623413086,46.913336323326064,45.04172258255296,46.79032005573436,57559800
2016-02-04,45.691959381103516,46.40370072431604,45.13838278082711,45.779827192982616,46987100
2016-02-05,44.07516098022461,45.69195330828785,43.54794747513644,45.63923061700235,62009000
2016-02-08,43.41615295410156,43.55674347969009,42.34414810152491,43.53916924499871,59290500
2016-02-09,43.301918029785156,44.145464455879555,42.765915653935686,43.07345970418061,46740500
2016-02-10,43.67975997924805,44.277270553839294,43.512809776796175,43.837924740283526,38237000
2016-02-11,43.66218185424805,44.0312340477631,42.625325558483134,42.77470486479278,48878600
2016-02-12,44.373924255371094,44.53208900602087,43.714905578311125,44.15425136301777,34243300
2016-02-16,45.214664459228516,45.214664459228516,44.36506500031368,45.046515621320836,37291200
2016-02-17,46.39171600341797,46.70146814669498,45.53326797298414,45.56866879667437,40789000
2016-02-18,46.188175201416016,46.86077747666687,46.10852502082076,46.312078108126755,27176000
2016-02-19,45.860713958740234,46.26781327480584,45.60406306886961,45.99346535033073,33559100
2016-02-22,46.59526824951172,46.90501701144815,46.267815700026574,46.267815700026574,25008300
2016-02-23,45.2943229675293,46.34747227991064,45.117322203630984,46.320923346928964,28895300
2016-02-24,45.453636169433594,45.57753572639233,44.427035499763015,44.86068394911858,33014500
2016-02-25,46.1085205078125,46.1085205078125,44.78987177325756,45.78107129786384,26939500
2016-02-26,45.4005241394043,46.621825752214214,45.22352336745941,46.55102409303269,35975900
2016-02-29,45.02882385253906,45.71027460433047,44.83412267316758,45.44477176845706,31654000
2016-03-01,46.533321380615234,46.54216989892959,45.064217515801154,45.10847023539851,33024500
2016-03-02,46.86076736450195,46.869615882210205,46.16161630526002,46.382866384057465,29289900
2016-03-03,46.329769134521484,46.87847180785804,45.82531918155714,46.87847180785804,24427800
2016-03-04,46.04655838012695,46.41826021201826,45.763358592022996,46.37401087812847,33034200
2016-03-07,45.161563873291016,45.84301450404951,44.76331644223149,45.630616324285526,38407800
2016-03-08,45.71027374267578,46.13507354565329,44.78102058665319,44.958021348562674,33835100
2016-03-09,46.763423919677734,46.772272438735115,45.896123883675685,45.92267281685664,28251600
2016-03-10,46.06427001953125,46.85191983322794,45.276620205834554,46.84307131469579,38387800
2016-03-11,46.96697998046875,46.96697998046875,46.35633080252364,46.90503021064863,32275700
2016-03-14,47.055458068847656,47.42715990090958,46.57756053620771,46.64835879526232,24083600
2016-03-15,47.42717361450195,47.42717361450195,46.67492459249377,46.68377311143123,21104800
2016-03-16,48.09976577758789,48.3210158563735,47.25901817900921,47.30326751956467,31691700
2016-03-17,48.37412643432617,48.67502673463518,47.79002624855091,47.97587554038646,28223900
2016-03-18,47.33867263793945,48.64847281808097,47.30327181187948,48.60422009750172,67625500
2016-03-21,47.66612243652344,47.7280721949007,46.843071788358515,47.12627164837132,23925700
2016-03-22,47.851966857910156,48.01126718501021,47.31211612451646,47.44486752243593,23124100
2016-03-23,47.76347351074219,48.00242402807766,47.55992382027315,47.88737302876606,20129000
2016-03-24,47.97587585449219,48.08207834424406,47.55107602351158,47.64842661777964,19950000
2016-03-28,47.38292694091797,48.046677306962174,47.19707764866774,47.97587564743317,17025100
2016-03-29,48.41838073730469,48.551132174203225,47.30328149619221,47.48913080704275,23924300
2016-03-30,48.71928024291992,49.241430709326174,48.58653218427989,48.61308112080605,23008300
2016-03-31,48.87855911254883,49.19715971474811,48.55110999406967,48.630760144619494,26360500
2016-04-01,49.17946243286133,49.21486325224698,48.2944622042678,48.719261908871744,24399200
2016-04-04,49.05558395385742,49.259133688503006,48.675033422473696,49.05558395385742,18928800
2016-04-05,48.285621643066406,48.9405200295636,48.1971195800205,48.84316944821735,19272300
2016-04-06,48.78122329711914,48.852024952788256,47.975873031931165,48.10862444830637,21188700
2016-04-07,48.19711685180664,48.595367672948846,47.99356718233581,48.55996684973436,19225100
2016-04-08,48.161720275878906,48.92282116206881,48.07322158604648,48.38297037646859,22167200
2016-04-11,48.06437683105469,48.80777736228692,48.05552493577314,48.223677186033655,21414200
2016-04-12,48.365272521972656,48.48032014160887,47.57761934133687,48.117470117814015,24944300
2016-04-13,48.98477554321289,49.06442572198271,48.57767612994892,48.7812258365809,20818000
2016-04-14,48.99363327026367,49.188334480655705,48.73698228856678,48.86973372765395,20877100
2016-04-15,49.250282287597656,49.48922946680916,48.77238117715626,48.94053006741859,28793800
2016-04-18,49.96712875366211,50.08217976701599,48.86087809913005,49.108680541431404,23786000
2016-04-19,49.90518569946289,50.24148688895654,49.27683605341624,50.1175873391456,29596800
2016-04-20,49.19717025756836,50.0025204519308,49.108671571773634,49.8166711861568,36195700
2016-04-21,49.36531066894531,49.763561438933024,49.04671005295515,49.383011078278976,38909100
2016-04-22,45.825313568115234,46.40056510240194,44.931464767832246,45.94036455017421,126834100
2016-04-25,46.11738204956055,46.13508246677509,45.692582164439656,45.82533022953465,33226900
2016-04-26,45.5244255065918,46.32977584427653,45.214676675178076,46.250125662483136,33532600
2016-04-27,45.08192443847656,45.57752593586082,44.73677478223051,45.55982552066756,43369300
2016-04-28,44.16152572631836,44.931475206026754,43.8606254251896,44.79872378234889,43134800
2016-04-29,44.134979248046875,44.47128042339698,43.67477852809657,43.67477852809657,48411700
2016-05-02,44.78986358642578,44.91376308235374,44.0553117519842,44.250012889018464,33114500
2016-05-03,44.05531692504883,44.61286809820151,43.89601658986235,44.550918342963264,26460200
2016-05-04,44.134979248046875,44.30313152372663,43.77212913485655,44.10843031020666,24257600
2016-05-05,44.1969108581543,44.51551148534934,44.011061617626524,44.1349611113117,25390700
2016-05-06,44.59516906738281,44.59516906738281,43.94911918844932,44.17921780417566,24787300
2016-05-09,44.31197738647461,44.77217807882177,44.2500276178903,44.68367937398966,17951600
2016-05-10,45.15271759033203,45.22351586175431,44.418165690276766,44.54206857328039,22891000
2016-05-11,45.17927169799805,45.82532161280718,45.13502235128677,45.25007335354309,24039100
2016-05-12,45.58638000488281,45.851882889093524,45.064229509149506,45.31203197601221,24102800
2016-05-13,45.2058219909668,45.931522047898554,45.170421164772904,45.52441929868601,22592300
2016-05-16,45.869564056396484,45.984611656862484,44.91376217678115,44.95801151357637,20032000
2016-05-17,45.01401901245117,46.10127222901942,44.88034251181118,46.09236182215852,27803500
2016-05-18,45.28138732910156,45.5754784055165,44.82687830243067,44.9872928530649,24907500
2016-05-19,44.844703674316406,45.112060132386596,44.399108444325485,44.978383603162406,23842400
2016-05-20,45.11206817626953,45.646784587376416,44.91600855185718,44.98730203356465,23905800
2016-05-23,44.58626174926758,45.16553696168779,44.54170290207113,45.09424008647577,26118700
2016-05-24,45.976524353027344,46.08346627583834,44.91600873606412,45.183365242902816,34757900
